# OurAirports public-domain runway data; simulation reference only. 2026-09-22
# Source: https://raw.githubusercontent.com/davidmegginson/ourairports-data/main/runways.csv
# Format: AIRPORT/RUNWAY latitude longitude elevation_ft true_course
7C3/18 43.0363998 -91.3464966 1147.00 179.000
7C3/36 43.0290985 -91.3464966 1016.00 359.000
7FL6/06 29.0771964 -81.0506839 23.08 50.000
7M6/03 35.2961006 -93.6845016 430.00 39.000
7M6/21 35.3018990 -93.6788025 430.00 219.000
7M7/18 36.3801910 -90.1661987 274.78 180.000
7M7/36 36.3746986 -90.1662979 274.00 0.000
7N6/17 48.6282005 -103.9250031 2145.00 180.000
7N6/35 48.6211014 -103.9250031 2145.00 0.000
7N7/07 39.7342476 -75.4008680 37.75 63.000
7N7/25 39.7370987 -75.3938980 35.00 243.000
7NC5/04 35.9300119 -78.2454111 233.36 40.000
7NC5/22 35.9338120 -78.2432210 250.00 220.000
7Q7/30 43.5584984 -100.7389984 2151.00 344.300
7S3/02 45.4258521 -122.9451182 170.00 5.000
7S3/20 45.4309082 -122.9397812 170.00 319.000
7TX0/17 33.8334007 -98.5727997 982.00 180.000
7TX0/35 33.8230019 -98.5727997 982.00 0.000
7W7/36 40.7168480 -86.6169003 709.44 285.500
7Y2/27 44.5181826 -85.9714966 793.00 0.000
7Y2/35 44.5151098 -85.9736285 793.00 338.800
7Y3/33 46.8222008 -94.5053024 1346.00 323.700
80G/10 40.2473801 -81.7387179 844.00 77.000
80G/28 40.2486000 -81.7315979 844.00 257.000
80XA/21 32.4891434 -95.9534607 485.00 209.000
81D/16 29.2679005 -95.4141998 34.00 163.000
81D/34 29.2619991 -95.4121017 30.00 343.000
81D/17 29.2679996 -95.4121017 34.00 178.000
81D/35 29.2619991 -95.4117966 30.00 358.000
82IS/13 42.1460991 -88.4069977 880.00 134.100
82IS/31 42.1400986 -88.3986969 880.00 193.000
88C/27 42.8835983 -88.5934982 850.00 322.300
88G/27 41.9202683 -83.7311654 673.00 318.000
88NV/23R 40.7610960 -119.2129070 3907.00 240.000
88NV/23L 40.7630460 -119.2001920 3908.00 240.000
88WS/27 42.9309349 -89.6230698 916.00 272.000
88XA/18 33.3403320 -96.4802246 577.00 180.000
88XA/36 33.3345566 -96.4802246 577.00 0.000
89D/27 41.6031990 -82.6793976 598.00 216.000
89D/18 41.6053009 -82.6856003 598.00 180.000
89D/36 41.5990982 -82.6856003 598.00 315.000
89TS/18 31.5741997 -95.7667007 215.00 180.000
89TS/36 31.5594195 -95.7677775 215.00 253.000
8A7/09 35.9147987 -80.4617996 773.00 88.000
8A7/27 35.9151001 -80.4518967 818.00 268.000
8CA8/17 38.0721016 -121.2070007 56.00 181.000
8CA8/35 38.0619438 -121.2082547 53.22 197.000
8D4/07 43.1249008 -85.6858978 775.00 63.000
8D4/25 43.1300011 -85.6725006 775.00 243.000
8D6/32 45.9067001 -101.3389969 2246.00 0.000
8D9/31 44.0306015 -97.5317001 1582.00 5.700
8FA1/27 30.0529995 -82.2386017 123.00 269.000
8GA1/06 33.4218215 -85.1607334 1070.00 57.000
8GA1/24 33.4212990 -85.1616974 1070.00 237.000
8I1/27 38.6950270 -85.1958307 480.85 318.200
8I3/36 40.4256998 -86.2018399 840.00 317.000
8IA8/12 41.4529724 -91.6182251 710.00 124.000
8IA8/30 41.4543839 -91.6164017 710.00 304.000
8K5/17 37.8587990 -95.7477036 1112.00 180.000
8K5/35 37.8512993 -95.7477036 1130.00 330.000
8M2/01 35.5871010 -90.9142990 245.00 9.000
8M2/19 35.5933990 -90.9131012 245.00 189.000
8M6/13 47.7728996 -98.1894989 1461.00 145.000
8M6/31 47.7678986 -98.1843033 1463.00 325.000
8W3/03 47.8072014 -119.6409988 2272.00 52.000
8W3/21 47.8115005 -119.6330032 2272.00 232.000
8WY6/17 43.9319000 -107.2975006 4812.00 162.000
8WY6/35 43.9221992 -107.2917023 4857.00 342.000
8XS8/17L 33.5989990 -102.0380020 3330.00 179.000
8XS8/17R 33.6132011 -102.0419998 3333.00 180.000
8XS8/35L 33.5843010 -102.0419998 3326.00 0.000
90TT/12 29.6855000 -97.2581390 369.00 120.000
90TT/30 29.6800000 -97.2472220 349.00 300.000
91C/36 43.2938003 -89.7555008 820.00 263.200
91N/26 47.5096016 -100.9100037 1910.00 326.100
